ID,SOURCE,SECTION,LINE,RULE,ENFORCED,MECHANISM,VERIFIED,ANCHOR_CORRECT,BINDS,EXECUTES_HERE,STILL_CURRENT,DISPOSITION,NOTE,MD_STATUS,CURRENT_LOCATION,LOSS_KIND
N044,docs/DoD.md,Intro,4,"A rule marked *judgement* is checked by no mechanism, and nothing claims enforcement for it.",NONE,,READ,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"Meta-rule; several unenforced rules carry no label (§1b rule 2, rule 7, §1c, §2 minor/major), so the converse ""unlabelled means checked"" does not hold.",NEW,docs/DoD.md:4,
N045,docs/DoD.md,§7G,224,"The gate checks the live baton is well-formed: it exists and carries its Holder, State and Task rows.",GATE,.githooks/pre-push-project:460; scripts/lib/dod-gate.sh:467-491,EXEC,YES,ALL-IF-ARMED,YES,CURRENT,ALREADY-OK,"PROOF: scratch clone, no logs/state/signal.md -> ""no live baton at ./logs/state/signal.md"" rc=1; baton with Holder+State only -> ""the live baton is missing its 'Task' row"", rc=1. Does not check Last update or that Task names the next actor.",NEW,docs/DoD.md:224,
N046,docs/DoD.md,§10,241,"HANDOVER.md is overwritten in place, kept current as work lands, and committed with the work that changes what is open.",NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,"""Committed with the work"" is new vs old D130/D131; nothing checks it.",NEW,docs/DoD.md:241,
N047,AGENT_ROSTER.example.md,Members,63,"A persona's Model cell is <tier>:<effort> (frontier or frontier-N, an effort the model supports); no cell names a model version. A cell that does not resolve is an error naming the persona.",SCRIPT,scripts/lib/roster.sh:401-447,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: fixture roster ""Bad Cell | Claude Code | gpt-5"" -> claude-agents.sh ""[roster] Bad Cell: Model 'gpt-5' is not <tier>:<effort>"", rc=1.",NEW,AGENT_ROSTER.example.md:63,
N048,AGENT_ROSTER.example.md,Members,65,The Orchestrator's Model cell is session-based (the founder picks that model); session-based on any other role is an error.,SCRIPT,scripts/lib/roster.sh:413-418,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: ""Wrongsb | Claude Code | session-based"" (role BA) -> ""[roster] Wrongsb: Model 'session-based' is only valid for the Orchestrator role""; Orchestrator Eto session-based -> no error, no file.",NEW,AGENT_ROSTER.example.md:65,
N049,AGENTS.md,Dispatching Codex,234,A Codex dispatch runs on the Holder persona's resolved Model cell (-m <slug> -c model_reasoning_effort=<effort>).,SCRIPT,scripts/start-codex-signal-watch.sh:156-165,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: fixture CODEX_HOME models_cache, stub codex, Holder=Jesko frontier:medium -> codex argv ""-m gpt-top -c model_reasoning_effort=medium"".",NEW,AGENTS.md:234,
N050,AGENTS.md,Dispatching Codex,237,"A Codex Model cell that does not resolve refuses the dispatch, visibly in the run log and feed, instead of running a default quietly.",SCRIPT,scripts/start-codex-signal-watch.sh:166-169,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: Holder=Slava frontier:ultra -> ""[roster] Slava: effort 'ultra' is not supported by gpt-top (supported: low medium high) — dispatch refused"", rc=8, codex not invoked.",NEW,AGENTS.md:237,
N051,AGENTS.md,Dispatching Codex,238,"A Holder that is not a Codex persona dispatches on the codex default model, and says so.",SCRIPT,"scripts/start-codex-signal-watch.sh:171,187",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: Holder=Klaus (Claude Code) -> ""[roster] Klaus: not a Codex persona — codex runs its configured default model"" / ""requested model=<codex default>"", no -m passed.",NEW,AGENTS.md:238,
N052,AGENTS.md,Claude personas,283,"scripts/claude-agents.sh, run on every session start, writes .claude/agents/<slug>.md for each Claude Code persona except the Orchestrator, with model and effort from its Model cell.",SCRIPT,scripts/claude-agents.sh:33-60; scripts/session-start.sh:47-52,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: fixture roster -> ""claude-agents: nicole -> opus, effort medium"", nicole.md has model: opus / effort: medium; no eto.md for the Orchestrator.",NEW,AGENTS.md:283,
N053,mechanism-only,,,"A persona whose Model cell does not resolve gets no agent file and an error naming it, and the generator exits 1.",SCRIPT,"scripts/claude-agents.sh:36,68",EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: Bad Cell and Wrongsb -> errors naming them, no bad-cell.md / wrongsb.md written, rc=1. session-start.sh pipes it through head and still exits 0, so the error is visible but non-blocking.",NEW,scripts/claude-agents.sh:36,
N054,mechanism-only,,,The agent generator never overwrites a hand-written .claude/agents file (one without its marker line): it keeps it and reports the collision.,SCRIPT,scripts/claude-agents.sh:40-45; tests/roster-models #3b,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: hand-written .claude/agents/klaus.md (no marker), roster persona Klaus -> ""claude-agents: klaus.md is not generated (no marker) — kept; persona Klaus uses it as written"", file content unchanged.",NEW,scripts/claude-agents.sh:41,
N055,mechanism-only,,,The generator removes only files it wrote (marker line) for personas no longer on the roster; hand-written agent files are never touched.,SCRIPT,scripts/claude-agents.sh:62-67,EXEC,YES,CLAUDE-ONLY,YES,CURRENT,ALREADY-OK,"PROOF: marker-bearing oldie.md -> ""claude-agents: removed oldie.md (no longer on the roster)""; unmarked klaus.md kept.",NEW,scripts/claude-agents.sh:66,
N056,AGENTS.md,Claude personas,285,Dispatch a Claude persona with subagent_type: <name-lowercase> so it runs on its own model; never pass a model override.,NONE,,NONE,N/A,UNANCHORED,N/A,CURRENT,LABEL-UNCHECKED,No hook inspects Agent tool calls for a model override.,NEW,AGENTS.md:285,
N057,mechanism-only,,,"One slug rule (bp_roster_slug) names the generated agent file and resolves a persona-dispatched subagent's agentType back to its roster label, so writer and reader cannot drift.",TEST,scripts/lib/roster.sh:222-239; scripts/claude-agents.sh:39; tests/roster-models/roster-models.spec.ts:146 (#4b),EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: vitest roster-models -t ""#4b"" passed (failed before 819db88 with ""[nadia - Claude Code]""); grep shows claude-agents.sh:39 calls bp_roster_slug.",NEW,scripts/lib/roster.sh:222,
N058,mechanism-only,,,The Codex run log records the requested model at dispatch and the actual model read from the rollout file named for the exact thread_id and confirmed against its session_meta.payload.id; never the newest file.,SCRIPT,"scripts/start-codex-signal-watch.sh:183-187,231-250; scripts/lib/codex-session.sh",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: stub codex emitting thread.started abc-123, rollout-...-abc-123.jsonl with matching session_meta -> ""actual model=gpt-actual effort=high (session ...abc-123.jsonl)""; same filename but session_meta id zzz -> ""actual model: unknown (no rollout file matched thread abc-123)"".",NEW,scripts/start-codex-signal-watch.sh:246,
N059,mechanism-only,,,"If the actual Codex model cannot be established, the log says ""actual model: unknown (<reason>)"" and the feed keeps the roster label; it never guesses.",SCRIPT,scripts/start-codex-signal-watch.sh:229-253,EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: no rollout file -> ""[roster] actual model: unknown (no rollout file matched thread abc-123) — feed keeps the roster label"".",NEW,scripts/start-codex-signal-watch.sh:252,
N060,mechanism-only,,,The feed label shows the model actually run through bp_roster_label's ran-model override for any backing agent; there is one label rule.,TEST,"scripts/lib/roster.sh:333-341; tests/codex-session/codex-session.spec.ts:244,276,291",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: vitest codex-session -t ""#9 bp_roster_label"" -> 2 passed (ran/ran_effort override a Codex persona's cell; without them the cell wins).",NEW,scripts/lib/roster.sh:333,
N061,AGENTS.md,Dispatching Codex,275,"Codex hands the mic back to the Orchestrator's roster name resolved at dispatch, never a hardcoded name; with no Orchestrator row it falls back to the literal ""Orchestrator"" and logs it.",SCRIPT,"scripts/start-codex-signal-watch.sh:139-149,212",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: fixture roster Orchestrator=Eto -> codex prompt ""--holder set to Eto""; Orchestrator row deleted -> ""[roster] no Orchestrator row resolved — hand-back preamble falls back to the literal 'Orchestrator'"" and ""--holder set to Orchestrator"". Only the instruction is enforced; Codex performs the flip.",NEW,AGENTS.md:275,
N062,mechanism-only,,,Test teardown: a process group still alive after a 250 ms grace is a survivor and fails the test; one gone within the grace is not.,TEST,"tests/harness/process.ts:131,303",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: vitest harness -t ""BUG-111 reopened"" -> 2 passed, incl. ""disposeAll still fails teardown for a group genuinely still running past the grace"".",NEW,tests/harness/process.ts:303,
N063,mechanism-only,,,"agent-activity.sh --daemon restarts a running feed whose code (its script plus the scripts/lib/*.sh it references) has changed, and leaves an unchanged one alone.",SCRIPT,"scripts/agent-activity.sh:265-285,338-360",EXEC,YES,ALL,YES,CURRENT,ALREADY-OK,"PROOF: scratch clone, second --daemon -> ""already running — leaving it.""; after appending to scripts/lib/roster.sh -> ""running daemon's code has changed since it started (BUG-135) — restarting.""; stopped after. Regression test lives only in the release tier (agent-activity-bound.release.spec.ts, CI only).",NEW,scripts/agent-activity.sh:354,
N064,mechanism-only,,,"When osv-scanner fails as a tool, the SCA stage prints the scanner's own stderr (last 20 lines) and still blocks; a clean or findings run stays quiet and every path removes its temp files.",GATE,.githooks/pre-push:517-601; tests/pre-push-scanners/pre-push-scanners.spec.ts:515-555,EXEC,YES,ALL-IF-ARMED,YES,CURRENT,ALREADY-OK,"PROOF: _st_osv_scanner extracted from a scratch clone, fake osv-scanner exit 127 -> ""osv-scanner's own error (last 20 lines): OSV-DIAG simulated unreachable"", rc=1; mutant with 2>/dev/null -> only ""could not complete (exit 127)"".",NEW,.githooks/pre-push:572,
